GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AHY2E001,AHY2E002,AHY2E003,AHY2E004,AHY2E005,AHY2E006,AHY2E007,AHY2E008,AHY2E009,AHY2E010,NAME_M,AHY2M001,AHY2M002,AHY2M003,AHY2M004,AHY2M005,AHY2M006,AHY2M007,AHY2M008,AHY2M009,AHY2M010
"G4803610020200","2013-2017","TX",,,"Texas","48","Orange County","361",,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361020200",,,"Census Tract 202, Orange County, Texas",3797,1154,2471,0,0,0,0,172,0,172,"Census Tract 202, Orange County, Texas",490,294,310,13,13,13,13,203,13,203
"G4803610020300","2013-2017","TX",,,"Texas","48","Orange County","361",,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361020300",,,"Census Tract 203, Orange County, Texas",2696,2179,427,0,12,0,43,35,0,35,"Census Tract 203, Orange County, Texas",308,338,127,13,16,13,45,29,13,29
"G4803610020500","2013-2017","TX",,,"Texas","48","Orange County","361",,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361020500",,,"Census Tract 205, Orange County, Texas",3253,2708,480,0,0,0,39,26,11,15,"Census Tract 205, Orange County, Texas",65,259,250,13,13,13,69,26,19,18
"G4803610020700","2013-2017","TX",,,"Texas","48","Orange County","361",,,"020700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361020700",,,"Census Tract 207, Orange County, Texas",4720,3650,770,0,134,0,47,119,0,119,"Census Tract 207, Orange County, Texas",562,518,205,13,80,13,74,77,13,77
"G4803610020800","2013-2017","TX",,,"Texas","48","Orange County","361",,,"020800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361020800",,,"Census Tract 208, Orange County, Texas",2007,1447,513,0,0,0,25,22,0,22,"Census Tract 208, Orange County, Texas",189,211,186,13,13,13,40,29,13,29
"G4803610020900","2013-2017","TX",,,"Texas","48","Orange County","361",,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361020900",,,"Census Tract 209, Orange County, Texas",3689,2218,1255,0,38,0,119,59,9,50,"Census Tract 209, Orange County, Texas",398,332,236,13,38,13,150,62,15,62
"G4803610021000","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021000",,,"Census Tract 210, Orange County, Texas",2126,2014,31,47,9,0,13,12,0,12,"Census Tract 210, Orange County, Texas",188,185,31,45,18,13,16,13,13,13
"G4803610021100","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021100",,,"Census Tract 211, Orange County, Texas",1880,1845,0,0,0,0,23,12,0,12,"Census Tract 211, Orange County, Texas",221,225,13,13,13,13,23,16,13,16
"G4803610021200","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021200",,,"Census Tract 212, Orange County, Texas",5002,4770,60,27,30,0,30,85,0,85,"Census Tract 212, Orange County, Texas",422,443,53,44,46,19,40,70,19,70
"G4803610021300","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021300",,,"Census Tract 213, Orange County, Texas",6048,4444,811,43,536,0,25,189,0,189,"Census Tract 213, Orange County, Texas",572,542,217,52,218,19,38,140,19,140
"G4803610021400","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021400",,,"Census Tract 214, Orange County, Texas",3790,3754,0,14,0,0,0,22,4,18,"Census Tract 214, Orange County, Texas",317,322,13,18,13,13,13,29,6,29
"G4803610021501","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021501",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021501",,,"Census Tract 215.01, Orange County, Texas",2276,2095,5,0,14,3,38,121,0,121,"Census Tract 215.01, Orange County, Texas",332,321,10,13,23,5,55,77,13,77
"G4803610021502","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021502",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021502",,,"Census Tract 215.02, Orange County, Texas",6691,6586,0,13,0,0,0,92,0,92,"Census Tract 215.02, Orange County, Texas",641,630,19,21,19,19,19,86,19,86
"G4803610021600","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021600",,,"Census Tract 216, Orange County, Texas",3676,3614,10,0,15,0,24,13,0,13,"Census Tract 216, Orange County, Texas",431,434,5,13,22,13,24,15,13,15
"G4803610021700","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021700",,,"Census Tract 217, Orange County, Texas",2093,2062,0,8,17,0,6,0,0,0,"Census Tract 217, Orange County, Texas",306,300,13,13,27,13,11,13,13,13
"G4803610021800","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021800",,,"Census Tract 218, Orange County, Texas",2499,2447,27,0,0,0,4,21,0,21,"Census Tract 218, Orange County, Texas",464,455,36,13,13,13,7,33,13,33
"G4803610021900","2013-2017","TX",,,"Texas","48","Orange County","361",,,"021900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361021900",,,"Census Tract 219, Orange County, Texas",6869,6615,8,29,72,0,0,145,34,111,"Census Tract 219, Orange County, Texas",643,623,9,42,69,19,19,104,54,84
"G4803610022000","2013-2017","TX",,,"Texas","48","Orange County","361",,,"022000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361022000",,,"Census Tract 220, Orange County, Texas",4489,4345,0,13,2,0,17,112,0,112,"Census Tract 220, Orange County, Texas",446,466,13,18,4,13,24,117,13,117
"G4803610022200","2013-2017","TX",,,"Texas","48","Orange County","361",,,"022200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361022200",,,"Census Tract 222, Orange County, Texas",4343,4198,0,0,58,0,0,87,0,87,"Census Tract 222, Orange County, Texas",376,383,13,13,58,13,13,92,13,92
"G4803610022300","2013-2017","TX",,,"Texas","48","Orange County","361",,,"022300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361022300",,,"Census Tract 223, Orange County, Texas",6930,6686,0,19,0,0,1,224,30,194,"Census Tract 223, Orange County, Texas",566,627,19,32,19,19,12,143,55,131
"G4803610022400","2013-2017","TX",,,"Texas","48","Orange County","361",,,"022400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48361022400",,,"Census Tract 224, Orange County, Texas",5035,4811,69,47,40,0,0,68,0,68,"Census Tract 224, Orange County, Texas",414,406,62,60,42,19,19,56,19,56
"G4803630000100","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000100",,,"Census Tract 1, Palo Pinto County, Texas",2807,2576,9,56,16,0,70,80,39,41,"Census Tract 1, Palo Pinto County, Texas",312,282,15,44,21,13,58,59,44,44
"G4803630000200","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000200",,,"Census Tract 2, Palo Pinto County, Texas",1964,1864,5,0,0,14,26,55,0,55,"Census Tract 2, Palo Pinto County, Texas",197,186,8,13,13,19,22,44,13,44
"G4803630000300","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000300",,,"Census Tract 3, Palo Pinto County, Texas",3855,3767,27,21,0,0,5,35,11,24,"Census Tract 3, Palo Pinto County, Texas",397,394,26,25,13,13,10,36,21,31
"G4803630000400","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000400",,,"Census Tract 4, Palo Pinto County, Texas",5637,5361,101,50,0,0,81,44,0,44,"Census Tract 4, Palo Pinto County, Texas",525,552,113,46,19,19,108,39,19,39
"G4803630000500","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000500",,,"Census Tract 5, Palo Pinto County, Texas",1598,1473,26,0,13,0,68,18,0,18,"Census Tract 5, Palo Pinto County, Texas",213,203,35,13,17,13,101,31,13,31
"G4803630000600","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000600",,,"Census Tract 6, Palo Pinto County, Texas",3705,3438,67,0,24,0,113,63,0,63,"Census Tract 6, Palo Pinto County, Texas",332,323,58,13,37,13,105,74,13,74
"G4803630000700","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000700",,,"Census Tract 7, Palo Pinto County, Texas",3024,2742,170,7,19,10,60,16,0,16,"Census Tract 7, Palo Pinto County, Texas",361,347,135,12,34,16,72,27,13,27
"G4803630000800","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000800",,,"Census Tract 8, Palo Pinto County, Texas",3107,2394,231,0,105,0,267,110,32,78,"Census Tract 8, Palo Pinto County, Texas",314,389,91,13,84,13,239,87,28,77
"G4803630000900","2013-2017","TX",,,"Texas","48","Palo Pinto County","363",,,"000900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48363000900",,,"Census Tract 9, Palo Pinto County, Texas",2412,2188,45,57,0,0,72,50,45,5,"Census Tract 9, Palo Pinto County, Texas",273,264,44,52,13,13,87,45,44,9
"G4803650950100","2013-2017","TX",,,"Texas","48","Panola County","365",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48365950100",,,"Census Tract 9501, Panola County, Texas",3999,3081,863,0,5,0,0,50,0,50,"Census Tract 9501, Panola County, Texas",442,446,208,13,14,13,13,51,13,51
"G4803650950200","2013-2017","TX",,,"Texas","48","Panola County","365",,,"950200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48365950200",,,"Census Tract 9502, Panola County, Texas",3447,2980,327,0,5,10,0,125,0,125,"Census Tract 9502, Panola County, Texas",368,392,125,13,8,16,13,119,13,119
"G4803650950300","2013-2017","TX",,,"Texas","48","Panola County","365",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48365950300",,,"Census Tract 9503, Panola County, Texas",4555,3432,904,0,131,0,24,64,19,45,"Census Tract 9503, Panola County, Texas",506,457,274,13,78,13,25,65,35,58
"G4803650950400","2013-2017","TX",,,"Texas","48","Panola County","365",,,"950400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48365950400",,,"Census Tract 9504, Panola County, Texas",6654,4806,1591,12,9,0,232,4,0,4,"Census Tract 9504, Panola County, Texas",229,379,258,22,17,19,231,9,19,9
"G4803650950500","2013-2017","TX",,,"Texas","48","Panola County","365",,,"950500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48365950500",,,"Census Tract 9505, Panola County, Texas",2460,2322,121,0,0,0,17,0,0,0,"Census Tract 9505, Panola County, Texas",246,259,83,13,13,13,28,13,13,13
"G4803650950600","2013-2017","TX",,,"Texas","48","Panola County","365",,,"950600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48365950600",,,"Census Tract 9506, Panola County, Texas",2459,2389,53,0,0,0,9,8,2,6,"Census Tract 9506, Panola County, Texas",314,314,40,13,13,13,16,12,4,10
"G4803670140101","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140101",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140101",,,"Census Tract 1401.01, Parker County, Texas",5020,4361,242,50,15,9,62,281,15,266,"Census Tract 1401.01, Parker County, Texas",421,433,167,57,27,15,101,163,24,157
"G4803670140102","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140102",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140102",,,"Census Tract 1401.02, Parker County, Texas",5479,4957,292,89,0,0,109,32,0,32,"Census Tract 1401.02, Parker County, Texas",480,470,264,70,19,19,85,28,19,28
"G4803670140200","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140200",,,"Census Tract 1402, Parker County, Texas",6544,6149,82,0,56,0,171,86,11,75,"Census Tract 1402, Parker County, Texas",675,612,84,19,39,19,91,77,19,65
"G4803670140300","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140300",,,"Census Tract 1403, Parker County, Texas",6229,5673,47,65,18,0,347,79,0,79,"Census Tract 1403, Parker County, Texas",482,557,53,92,79,19,378,99,19,99
"G4803670140403","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140403",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140403",,,"Census Tract 1404.03, Parker County, Texas",6149,5958,16,25,0,0,7,143,9,134,"Census Tract 1404.03, Parker County, Texas",481,482,26,35,19,19,11,102,11,103
"G4803670140405","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140405",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140405",,,"Census Tract 1404.05, Parker County, Texas",7316,6919,93,79,6,0,73,146,18,128,"Census Tract 1404.05, Parker County, Texas",839,782,118,67,10,19,174,108,29,107
"G4803670140407","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140407",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140407",,,"Census Tract 1404.07, Parker County, Texas",10507,9832,57,0,168,0,150,300,28,272,"Census Tract 1404.07, Parker County, Texas",716,771,72,21,123,21,114,192,48,189
"G4803670140408","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140408",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140408",,,"Census Tract 1404.08, Parker County, Texas",4658,4517,16,23,33,0,62,7,0,7,"Census Tract 1404.08, Parker County, Texas",381,373,18,34,54,13,66,11,13,11
"G4803670140409","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140409",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140409",,,"Census Tract 1404.09, Parker County, Texas",3763,3546,44,14,0,28,108,23,0,23,"Census Tract 1404.09, Parker County, Texas",346,345,77,17,13,35,113,39,13,39
"G4803670140410","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140410",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140410",,,"Census Tract 1404.10, Parker County, Texas",3229,3070,0,34,0,25,29,71,0,71,"Census Tract 1404.10, Parker County, Texas",297,283,13,51,13,38,45,55,13,55
"G4803670140411","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140411",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140411",,,"Census Tract 1404.11, Parker County, Texas",4865,4549,62,10,41,0,175,28,0,28,"Census Tract 1404.11, Parker County, Texas",541,517,95,17,59,13,249,36,13,36
"G4803670140501","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140501",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140501",,,"Census Tract 1405.01, Parker County, Texas",7678,7431,0,172,14,0,32,29,0,29,"Census Tract 1405.01, Parker County, Texas",596,549,19,213,28,19,35,38,19,38
"G4803670140502","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140502",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140502",,,"Census Tract 1405.02, Parker County, Texas",4874,4392,196,27,15,0,190,54,11,43,"Census Tract 1405.02, Parker County, Texas",402,362,92,20,17,13,130,42,14,39
"G4803670140601","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140601",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140601",,,"Census Tract 1406.01, Parker County, Texas",7063,6927,43,0,0,0,18,75,0,75,"Census Tract 1406.01, Parker County, Texas",506,504,47,19,19,19,27,63,19,63
"G4803670140602","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140602",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140602",,,"Census Tract 1406.02, Parker County, Texas",10518,9314,193,137,0,0,550,324,127,197,"Census Tract 1406.02, Parker County, Texas",860,893,265,169,21,21,423,228,146,173
"G4803670140703","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140703",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140703",,,"Census Tract 1407.03, Parker County, Texas",7162,6677,3,0,106,0,143,233,6,227,"Census Tract 1407.03, Parker County, Texas",415,458,5,19,78,19,117,150,10,150
"G4803670140704","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140704",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140704",,,"Census Tract 1407.04, Parker County, Texas",8956,8158,115,55,56,7,171,394,92,302,"Census Tract 1407.04, Parker County, Texas",538,552,117,72,43,13,99,158,71,125
"G4803670140705","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140705",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140705",,,"Census Tract 1407.05, Parker County, Texas",7671,7223,25,105,100,5,87,126,8,118,"Census Tract 1407.05, Parker County, Texas",544,529,32,98,96,8,81,100,12,99
"G4803670140706","2013-2017","TX",,,"Texas","48","Parker County","367",,,"140706",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48367140706",,,"Census Tract 1407.06, Parker County, Texas",8282,8031,213,6,0,0,8,24,0,24,"Census Tract 1407.06, Parker County, Texas",453,491,193,10,19,19,12,31,19,31
"G4803690950200","2013-2017","TX",,,"Texas","48","Parmer County","369",,,"950200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48369950200",,,"Census Tract 9502, Parmer County, Texas",4643,3617,35,34,0,23,645,289,185,104,"Census Tract 9502, Parmer County, Texas",197,346,37,32,13,40,254,137,93,93
"G4803690950300","2013-2017","TX",,,"Texas","48","Parmer County","369",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48369950300",,,"Census Tract 9503, Parmer County, Texas",5228,4831,126,28,22,0,208,13,0,13,"Census Tract 9503, Parmer County, Texas",197,222,49,31,32,19,112,13,19,13
"G4803710950100","2013-2017","TX",,,"Texas","48","Pecos County","371",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48371950100",,,"Census Tract 9501, Pecos County, Texas",2609,1560,67,19,23,0,935,5,0,5,"Census Tract 9501, Pecos County, Texas",359,334,84,28,39,13,233,9,13,9
"G4803710950300","2013-2017","TX",,,"Texas","48","Pecos County","371",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48371950300",,,"Census Tract 9503, Pecos County, Texas",3320,2854,0,13,0,0,421,32,25,7,"Census Tract 9503, Pecos County, Texas",363,416,13,21,13,13,202,39,38,11
"G4803710950400","2013-2017","TX",,,"Texas","48","Pecos County","371",,,"950400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48371950400",,,"Census Tract 9504, Pecos County, Texas",4216,3645,63,11,22,0,436,39,12,27,"Census Tract 9504, Pecos County, Texas",413,461,76,16,36,13,259,40,20,34
"G4803710950500","2013-2017","TX",,,"Texas","48","Pecos County","371",,,"950500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48371950500",,,"Census Tract 9505, Pecos County, Texas",5659,4586,539,64,21,9,420,20,0,20,"Census Tract 9505, Pecos County, Texas",421,531,120,35,24,16,300,24,19,24
"G4803730210101","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210101",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210101",,,"Census Tract 2101.01, Polk County, Texas",5212,5129,53,0,0,0,0,30,0,30,"Census Tract 2101.01, Polk County, Texas",528,509,86,19,19,19,19,29,19,29
"G4803730210102","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210102",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210102",,,"Census Tract 2101.02, Polk County, Texas",6717,6325,93,44,0,33,42,180,39,141,"Census Tract 2101.02, Polk County, Texas",642,651,101,26,19,52,45,110,60,70
"G4803730210203","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210203",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210203",,,"Census Tract 2102.03, Polk County, Texas",5932,4482,1249,15,7,28,54,97,0,97,"Census Tract 2102.03, Polk County, Texas",636,597,271,21,14,38,54,55,19,55
"G4803730210204","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210204",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210204",,,"Census Tract 2102.04, Polk County, Texas",4848,3596,918,0,164,0,58,112,0,112,"Census Tract 2102.04, Polk County, Texas",504,488,340,13,124,13,69,100,13,100
"G4803730210205","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210205",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210205",,,"Census Tract 2102.05, Polk County, Texas",2668,2514,96,2,56,0,0,0,0,0,"Census Tract 2102.05, Polk County, Texas",392,370,115,4,65,13,13,13,13,13
"G4803730210206","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210206",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210206",,,"Census Tract 2102.06, Polk County, Texas",3310,3134,101,10,48,0,0,17,0,17,"Census Tract 2102.06, Polk County, Texas",434,430,82,16,49,13,13,18,13,18
"G4803730210301","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210301",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210301",,,"Census Tract 2103.01, Polk County, Texas",3678,3563,66,0,0,0,20,29,0,29,"Census Tract 2103.01, Polk County, Texas",481,482,89,13,13,13,26,32,13,32
"G4803730210302","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210302",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210302",,,"Census Tract 2103.02, Polk County, Texas",4367,3327,766,60,0,0,24,190,24,166,"Census Tract 2103.02, Polk County, Texas",485,485,198,53,13,13,25,117,39,112
"G4803730210400","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210400",,,"Census Tract 2104, Polk County, Texas",5747,4307,1127,0,14,0,134,165,0,165,"Census Tract 2104, Polk County, Texas",496,461,309,19,22,19,144,126,19,126
"G4803730210500","2013-2017","TX",,,"Texas","48","Polk County","373",,,"210500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48373210500",,,"Census Tract 2105, Polk County, Texas",4495,3212,485,579,0,0,70,149,0,149,"Census Tract 2105, Polk County, Texas",406,359,198,98,13,13,71,92,13,92
"G4803750010100","2013-2017","TX",,,"Texas","48","Potter County","375",,,"010100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375010100",,,"Census Tract 101, Potter County, Texas",2297,2052,81,3,28,0,44,89,0,89,"Census Tract 101, Potter County, Texas",299,296,76,4,31,13,40,96,13,96
"G4803750010200","2013-2017","TX",,,"Texas","48","Potter County","375",,,"010200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375010200",,,"Census Tract 102, Potter County, Texas",2030,1861,7,0,53,0,14,95,2,93,"Census Tract 102, Potter County, Texas",163,174,10,13,49,13,14,87,4,87
"G4803750010300","2013-2017","TX",,,"Texas","48","Potter County","375",,,"010300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375010300",,,"Census Tract 103, Potter County, Texas",1606,939,438,6,61,0,59,103,0,103,"Census Tract 103, Potter County, Texas",224,160,185,9,70,13,51,71,13,71
"G4803750010400","2013-2017","TX",,,"Texas","48","Potter County","375",,,"010400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375010400",,,"Census Tract 104, Potter County, Texas",3261,2973,187,11,33,0,12,45,0,45,"Census Tract 104, Potter County, Texas",356,434,180,11,41,13,18,47,13,47
"G4803750010600","2013-2017","TX",,,"Texas","48","Potter County","375",,,"010600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375010600",,,"Census Tract 106, Potter County, Texas",2119,1793,166,0,3,0,37,120,36,84,"Census Tract 106, Potter County, Texas",260,255,107,13,6,13,33,77,35,66
"G4803750010700","2013-2017","TX",,,"Texas","48","Potter County","375",,,"010700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375010700",,,"Census Tract 107, Potter County, Texas",3585,3452,44,11,29,0,42,7,0,7,"Census Tract 107, Potter County, Texas",279,295,36,17,28,13,44,13,13,13
"G4803750011000","2013-2017","TX",,,"Texas","48","Potter County","375",,,"011000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375011000",,,"Census Tract 110, Potter County, Texas",2318,2144,36,3,7,0,78,50,26,24,"Census Tract 110, Potter County, Texas",271,262,29,6,11,13,54,27,17,20
"G4803750011500","2013-2017","TX",,,"Texas","48","Potter County","375",,,"011500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375011500",,,"Census Tract 115, Potter County, Texas",3861,3493,88,13,58,0,37,172,0,172,"Census Tract 115, Potter County, Texas",469,497,64,20,70,13,27,85,13,85
"G4803750011600","2013-2017","TX",,,"Texas","48","Potter County","375",,,"011600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375011600",,,"Census Tract 116, Potter County, Texas",4501,2891,331,55,830,27,53,314,19,295,"Census Tract 116, Potter County, Texas",496,448,291,59,426,35,40,170,20,169
"G4803750011700","2013-2017","TX",,,"Texas","48","Potter County","375",,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375011700",,,"Census Tract 117, Potter County, Texas",4600,3804,409,21,162,6,15,183,11,172,"Census Tract 117, Potter County, Texas",442,425,221,28,149,11,24,164,20,163
"G4803750011800","2013-2017","TX",,,"Texas","48","Potter County","375",,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375011800",,,"Census Tract 118, Potter County, Texas",3929,3318,231,13,83,0,137,147,24,123,"Census Tract 118, Potter County, Texas",291,355,140,15,79,13,108,88,44,88
"G4803750011900","2013-2017","TX",,,"Texas","48","Potter County","375",,,"011900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375011900",,,"Census Tract 119, Potter County, Texas",2593,2123,160,27,91,0,53,139,85,54,"Census Tract 119, Potter County, Texas",323,333,103,28,109,13,42,72,68,40
"G4803750012000","2013-2017","TX",,,"Texas","48","Potter County","375",,,"012000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48375012000",,,"Census Tract 120, Potter County, Texas",1598,1279,95,21,0,0,51,152,17,135,"Census Tract 120, Potter County, Texas",203,215,65,21,13,13,42,80,15,80
