GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AQNGE001,AQNGE002,AQNGE003,AQNGE004,AQNGE005,AQNGE006,AQNGE007,AQNGE008,AQNGE009,AQNGE010,NAME_M,AQNGM001,AQNGM002,AQNGM003,AQNGM004,AQNGM005,AQNGM006,AQNGM007,AQNGM008,AQNGM009,AQNGM010
"G4802010331700","2018-2022","TX",,,"Texas","48","Harris County","201",,,"331700",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201331700",,,"48201331700","Census Tract 3317, Harris County, Texas",4134,492,2829,54,45,0,344,370,319,51,"Census Tract 3317, Harris County, Texas",570,405,517,82,72,15,340,288,314,62
"G4802010331800","2018-2022","TX",,,"Texas","48","Harris County","201",,,"331800",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201331800",,,"48201331800","Census Tract 3318, Harris County, Texas",3685,919,1917,3,32,0,68,746,683,63,"Census Tract 3318, Harris County, Texas",800,277,366,6,40,15,77,628,620,86
"G4802010331900","2018-2022","TX",,,"Texas","48","Harris County","201",,,"331900",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201331900",,,"48201331900","Census Tract 3319, Harris County, Texas",3651,820,2621,0,0,0,27,183,183,0,"Census Tract 3319, Harris County, Texas",844,485,639,15,15,15,74,261,261,15
"G4802010332000","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332000",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332000",,,"48201332000","Census Tract 3320, Harris County, Texas",5951,1097,4175,0,0,0,135,544,379,165,"Census Tract 3320, Harris County, Texas",852,720,699,21,21,21,158,338,349,144
"G4802010332100","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332100",,,"48201332100","Census Tract 3321, Harris County, Texas",3102,1494,844,116,0,4,362,282,282,0,"Census Tract 3321, Harris County, Texas",603,417,259,173,15,8,371,310,310,15
"G4802010332200","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332200",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332200",,,"48201332200","Census Tract 3322, Harris County, Texas",4616,1508,1389,0,0,0,383,1336,1315,21,"Census Tract 3322, Harris County, Texas",880,505,424,15,15,15,378,775,775,25
"G4802010332300","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332300",,,"48201332300","Census Tract 3323, Harris County, Texas",2922,899,1565,0,0,0,126,332,281,51,"Census Tract 3323, Harris County, Texas",624,323,574,15,15,15,115,267,260,72
"G4802010332400","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332400",,,"48201332400","Census Tract 3324, Harris County, Texas",4097,720,3078,0,0,0,52,247,64,183,"Census Tract 3324, Harris County, Texas",560,208,607,15,15,15,82,260,76,247
"G4802010332500","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332500",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332500",,,"48201332500","Census Tract 3325, Harris County, Texas",3659,1376,1549,4,11,0,435,284,226,58,"Census Tract 3325, Harris County, Texas",541,570,462,5,43,15,335,231,223,71
"G4802010332600","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332600",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332600",,,"48201332600","Census Tract 3326, Harris County, Texas",6737,2530,1646,37,14,0,1712,798,563,235,"Census Tract 3326, Harris County, Texas",919,681,541,57,22,21,768,543,457,270
"G4802010332700","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332700",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332700",,,"48201332700","Census Tract 3327, Harris County, Texas",2528,892,52,33,10,0,889,652,652,0,"Census Tract 3327, Harris County, Texas",458,325,56,60,16,15,314,399,399,15
"G4802010332800","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332800",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332800",,,"48201332800","Census Tract 3328, Harris County, Texas",4433,1373,652,257,0,0,1332,819,819,0,"Census Tract 3328, Harris County, Texas",707,441,281,285,15,15,445,460,460,15
"G4802010332900","2018-2022","TX",,,"Texas","48","Harris County","201",,,"332900",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201332900",,,"48201332900","Census Tract 3329, Harris County, Texas",4953,1989,471,66,24,0,1226,1177,1054,123,"Census Tract 3329, Harris County, Texas",864,667,210,83,40,15,435,702,693,158
"G4802010333000","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333000",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333000",,,"48201333000","Census Tract 3330, Harris County, Texas",3917,1799,120,38,64,0,1098,798,754,44,"Census Tract 3330, Harris County, Texas",738,670,98,55,78,15,472,315,309,52
"G4802010333100","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333100",,,"48201333100","Census Tract 3331, Harris County, Texas",3554,887,383,0,1185,8,480,611,594,17,"Census Tract 3331, Harris County, Texas",517,397,243,15,419,13,249,345,350,26
"G4802010333201","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333201",,,"48201333201","Census Tract 3332.01, Harris County, Texas",5065,1793,1081,224,197,0,1407,363,322,41,"Census Tract 3332.01, Harris County, Texas",709,702,373,281,189,21,574,215,216,50
"G4802010333203","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333203",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333203",,,"48201333203","Census Tract 3332.03, Harris County, Texas",2558,580,556,0,230,0,627,565,565,0,"Census Tract 3332.03, Harris County, Texas",820,236,305,15,178,15,242,760,760,15
"G4802010333204","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333204",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333204",,,"48201333204","Census Tract 3332.04, Harris County, Texas",2219,242,1003,0,0,0,974,0,0,0,"Census Tract 3332.04, Harris County, Texas",1151,225,293,15,15,15,1068,15,15,15
"G4802010333205","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333205",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333205",,,"48201333205","Census Tract 3332.05, Harris County, Texas",1618,358,901,0,26,0,199,134,131,3,"Census Tract 3332.05, Harris County, Texas",438,345,456,15,42,15,173,131,130,6
"G4802010333301","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333301",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333301",,,"48201333301","Census Tract 3333.01, Harris County, Texas",5096,2319,1250,0,66,0,60,1401,1267,134,"Census Tract 3333.01, Harris County, Texas",1341,677,793,21,104,21,103,1075,1053,130
"G4802010333302","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333302",,,"48201333302","Census Tract 3333.02, Harris County, Texas",3248,978,83,0,135,0,468,1584,1573,11,"Census Tract 3333.02, Harris County, Texas",842,336,74,15,159,15,373,886,889,18
"G4802010333501","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333501",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333501",,,"48201333501","Census Tract 3335.01, Harris County, Texas",3157,864,1097,12,0,0,834,350,350,0,"Census Tract 3335.01, Harris County, Texas",696,431,546,20,15,15,406,304,304,15
"G4802010333502","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333502",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333502",,,"48201333502","Census Tract 3335.02, Harris County, Texas",2764,577,686,220,9,0,741,531,420,111,"Census Tract 3335.02, Harris County, Texas",442,452,411,375,18,15,462,401,355,129
"G4802010333600","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333600",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333600",,,"48201333600","Census Tract 3336, Harris County, Texas",3673,1642,153,0,0,0,780,1098,1070,28,"Census Tract 3336, Harris County, Texas",1075,506,122,15,15,15,495,1035,1034,31
"G4802010333700","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333700",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333700",,,"48201333700","Census Tract 3337, Harris County, Texas",3620,1817,185,31,188,0,681,718,718,0,"Census Tract 3337, Harris County, Texas",500,455,147,47,162,15,355,310,310,15
"G4802010333801","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333801",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333801",,,"48201333801","Census Tract 3338.01, Harris County, Texas",5064,1863,336,191,0,0,1216,1458,1458,0,"Census Tract 3338.01, Harris County, Texas",1428,1071,523,138,21,21,830,1345,1345,21
"G4802010333802","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333802",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333802",,,"48201333802","Census Tract 3338.02, Harris County, Texas",6116,3486,819,0,0,0,462,1349,1230,119,"Census Tract 3338.02, Harris County, Texas",739,940,429,21,21,21,433,678,644,158
"G4802010333903","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333903",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333903",,,"48201333903","Census Tract 3339.03, Harris County, Texas",3554,1346,302,0,467,0,588,851,851,0,"Census Tract 3339.03, Harris County, Texas",694,428,180,15,339,15,299,573,573,15
"G4802010333904","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333904",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333904",,,"48201333904","Census Tract 3339.04, Harris County, Texas",6995,2383,817,20,384,0,687,2704,2704,0,"Census Tract 3339.04, Harris County, Texas",2387,827,402,35,374,21,480,2367,2367,21
"G4802010333905","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333905",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333905",,,"48201333905","Census Tract 3339.05, Harris County, Texas",3264,830,418,183,808,0,404,621,539,82,"Census Tract 3339.05, Harris County, Texas",763,384,220,215,814,15,305,390,388,70
"G4802010333906","2018-2022","TX",,,"Texas","48","Harris County","201",,,"333906",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201333906",,,"48201333906","Census Tract 3339.06, Harris County, Texas",5677,2048,582,24,583,27,167,2246,2026,220,"Census Tract 3339.06, Harris County, Texas",1092,684,303,26,287,33,196,1147,1074,189
"G4802010334001","2018-2022","TX",,,"Texas","48","Harris County","201",,,"334001",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201334001",,,"48201334001","Census Tract 3340.01, Harris County, Texas",3413,1038,1211,252,445,10,288,169,51,118,"Census Tract 3340.01, Harris County, Texas",366,436,415,333,249,16,204,163,56,129
"G4802010334002","2018-2022","TX",,,"Texas","48","Harris County","201",,,"334002",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201334002",,,"48201334002","Census Tract 3340.02, Harris County, Texas",2276,600,974,2,103,0,37,560,456,104,"Census Tract 3340.02, Harris County, Texas",553,225,389,5,111,15,51,447,436,109
"G4802010334003","2018-2022","TX",,,"Texas","48","Harris County","201",,,"334003",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201334003",,,"48201334003","Census Tract 3340.03, Harris County, Texas",5578,2402,777,77,692,0,862,768,564,204,"Census Tract 3340.03, Harris County, Texas",638,521,258,71,507,21,478,318,302,119
"G4802010334101","2018-2022","TX",,,"Texas","48","Harris County","201",,,"334101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201334101",,,"48201334101","Census Tract 3341.01, Harris County, Texas",9367,1376,5804,84,702,0,226,1175,602,573,"Census Tract 3341.01, Harris County, Texas",1513,433,1675,134,524,21,251,966,665,682
"G4802010334102","2018-2022","TX",,,"Texas","48","Harris County","201",,,"334102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201334102",,,"48201334102","Census Tract 3341.02, Harris County, Texas",6550,1962,2521,0,405,0,105,1557,1352,205,"Census Tract 3341.02, Harris County, Texas",1101,955,541,21,217,21,110,744,726,267
"G4802010340101","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340101",,,"48201340101","Census Tract 3401.01, Harris County, Texas",1275,577,306,11,157,21,42,161,161,0,"Census Tract 3401.01, Harris County, Texas",283,207,217,20,197,35,66,171,171,15
"G4802010340102","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340102",,,"48201340102","Census Tract 3401.02, Harris County, Texas",5507,2808,706,14,688,0,351,940,849,91,"Census Tract 3401.02, Harris County, Texas",601,636,197,21,261,21,312,494,486,95
"G4802010340201","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340201",,,"48201340201","Census Tract 3402.01, Harris County, Texas",0,0,0,0,0,0,0,0,0,0,"Census Tract 3402.01, Harris County, Texas",15,15,15,15,15,15,15,15,15,15
"G4802010340202","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340202",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340202",,,"48201340202","Census Tract 3402.02, Harris County, Texas",8375,5121,724,48,1791,0,39,652,504,148,"Census Tract 3402.02, Harris County, Texas",903,507,587,72,344,21,40,391,322,117
"G4802010340203","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340203",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340203",,,"48201340203","Census Tract 3402.03, Harris County, Texas",4534,3125,133,0,750,0,34,492,40,452,"Census Tract 3402.03, Harris County, Texas",638,353,126,15,303,15,39,412,56,423
"G4802010340301","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340301",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340301",,,"48201340301","Census Tract 3403.01, Harris County, Texas",3336,2261,151,0,545,0,30,349,171,178,"Census Tract 3403.01, Harris County, Texas",258,253,131,15,127,15,31,182,131,117
"G4802010340302","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340302",,,"48201340302","Census Tract 3403.02, Harris County, Texas",6607,4448,39,0,906,0,263,951,632,319,"Census Tract 3403.02, Harris County, Texas",1168,931,62,21,231,21,188,614,597,205
"G4802010340400","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340400",,,"48201340400","Census Tract 3404, Harris County, Texas",1079,847,5,0,60,0,74,93,59,34,"Census Tract 3404, Harris County, Texas",91,132,7,15,38,15,50,50,49,36
"G4802010340501","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340501",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340501",,,"48201340501","Census Tract 3405.01, Harris County, Texas",3948,2878,217,0,388,0,133,332,138,194,"Census Tract 3405.01, Harris County, Texas",457,615,223,15,304,15,125,226,179,155
"G4802010340502","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340502",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340502",,,"48201340502","Census Tract 3405.02, Harris County, Texas",2228,1482,142,0,45,0,0,559,264,295,"Census Tract 3405.02, Harris County, Texas",459,416,136,15,153,15,15,514,385,345
"G4802010340600","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340600",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340600",,,"48201340600","Census Tract 3406, Harris County, Texas",2522,2115,182,0,93,0,67,65,47,18,"Census Tract 3406, Harris County, Texas",318,282,128,15,63,15,107,48,44,18
"G4802010340701","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340701",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340701",,,"48201340701","Census Tract 3407.01, Harris County, Texas",4172,2473,613,0,689,0,86,311,166,145,"Census Tract 3407.01, Harris County, Texas",690,506,514,15,422,15,101,225,172,128
"G4802010340702","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340702",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340702",,,"48201340702","Census Tract 3407.02, Harris County, Texas",3436,1745,824,0,159,0,258,450,273,177,"Census Tract 3407.02, Harris County, Texas",841,304,745,15,137,15,310,244,176,143
"G4802010340800","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340800",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340800",,,"48201340800","Census Tract 3408, Harris County, Texas",5436,3405,385,0,1261,0,58,327,211,116,"Census Tract 3408, Harris County, Texas",541,489,364,21,486,21,72,313,301,105
"G4802010340900","2018-2022","TX",,,"Texas","48","Harris County","201",,,"340900",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201340900",,,"48201340900","Census Tract 3409, Harris County, Texas",5198,3081,405,0,397,0,510,805,440,365,"Census Tract 3409, Harris County, Texas",791,588,237,21,269,21,277,443,352,237
"G4802010341001","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341001",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341001",,,"48201341001","Census Tract 3410.01, Harris County, Texas",4056,2453,1135,0,227,0,88,153,0,153,"Census Tract 3410.01, Harris County, Texas",640,592,575,15,183,15,81,171,15,171
"G4802010341002","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341002",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341002",,,"48201341002","Census Tract 3410.02, Harris County, Texas",4022,2822,52,0,311,0,277,560,249,311,"Census Tract 3410.02, Harris County, Texas",820,515,53,15,226,15,223,404,177,379
"G4802010341101","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341101",,,"48201341101","Census Tract 3411.01, Harris County, Texas",1961,1449,46,0,17,0,246,203,189,14,"Census Tract 3411.01, Harris County, Texas",592,429,54,15,30,15,203,199,183,49
"G4802010341102","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341102",,,"48201341102","Census Tract 3411.02, Harris County, Texas",2271,1476,181,21,212,0,224,157,23,134,"Census Tract 3411.02, Harris County, Texas",429,420,131,27,135,15,135,124,30,106
"G4802010341201","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341201",,,"48201341201","Census Tract 3412.01, Harris County, Texas",4840,2001,1078,6,274,0,791,690,425,265,"Census Tract 3412.01, Harris County, Texas",746,475,696,8,204,15,819,345,295,173
"G4802010341203","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341203",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341203",,,"48201341203","Census Tract 3412.03, Harris County, Texas",2653,1923,37,127,201,0,213,152,45,107,"Census Tract 3412.03, Harris County, Texas",428,522,65,183,178,15,308,124,59,106
"G4802010341204","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341204",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341204",,,"48201341204","Census Tract 3412.04, Harris County, Texas",3470,2866,44,0,244,0,88,228,85,143,"Census Tract 3412.04, Harris County, Texas",363,404,50,15,232,15,71,160,70,139
"G4802010341302","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341302",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341302",,,"48201341302","Census Tract 3413.02, Harris County, Texas",3305,1599,629,11,499,0,257,310,171,139,"Census Tract 3413.02, Harris County, Texas",572,368,295,17,287,15,230,190,132,151
"G4802010341303","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341303",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341303",,,"48201341303","Census Tract 3413.03, Harris County, Texas",2952,1516,28,9,263,0,610,526,337,189,"Census Tract 3413.03, Harris County, Texas",460,299,44,22,171,15,404,270,239,168
"G4802010341304","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341304",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341304",,,"48201341304","Census Tract 3413.04, Harris County, Texas",1484,832,106,0,90,0,181,275,7,268,"Census Tract 3413.04, Harris County, Texas",264,218,75,15,103,15,204,103,22,103
"G4802010341400","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341400",,,"48201341400","Census Tract 3414, Harris County, Texas",5873,4337,275,0,314,0,144,803,570,233,"Census Tract 3414, Harris County, Texas",394,545,138,21,194,21,145,576,543,179
"G4802010341501","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341501",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341501",,,"48201341501","Census Tract 3415.01, Harris County, Texas",6414,5063,299,17,425,0,265,345,210,135,"Census Tract 3415.01, Harris County, Texas",691,764,225,20,287,21,240,216,189,88
"G4802010341502","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341502",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341502",,,"48201341502","Census Tract 3415.02, Harris County, Texas",4321,3840,181,27,72,0,56,145,103,42,"Census Tract 3415.02, Harris County, Texas",694,726,121,35,59,15,80,93,88,37
"G4802010341600","2018-2022","TX",,,"Texas","48","Harris County","201",,,"341600",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48201341600",,,"48201341600","Census Tract 3416, Harris County, Texas",7194,6060,375,31,457,0,0,271,80,191,"Census Tract 3416, Harris County, Texas",995,998,231,37,406,21,21,186,93,150
